ug,gr,ri,iz,zs1,s1s2,ug_err,gr_err,ri_err,iz_err,zs1_err,s1s2_err,label
0.34216887,0.166045326,0.001325067,0.511809452,1.432908365,0.232363928,0.04264121,0.02789175,0.023905018,0.054051857,0.058807829,0.044598206,1
1.841908844,0.976305927,0.463269331,0.37121023,0.942294098,-0.111823462,0.1793548,0.024342839,0.0235893,0.034287844,0.043999359,0.061587336,1
1.34190783,0.538324403,0.557228225,0.23036513,0.863808421,0.247402298,0.050027065,0.021274421,0.022839624,0.029532462,0.03459168,0.03748333,1
1.699289995,0.819865779,0.455576971,0.260178933,0.779668603,-0.408833853,0.08370582,0.026667649,0.02055809,0.0249254,0.032488617,0.041231056,1
0.212532321,0.081298286,0.101488648,0.341422503,1.683840994,0.241012984,0.045381296,0.028614495,0.028176913,0.04475257,0.047966092,0.038897301,1
1.762348368,0.896518106,0.350590357,0.319695743,0.623970321,-0.329481423,0.15786082,0.028403986,0.030698713,0.034962803,0.038807309,0.052697249,1
0.166796868,0.620328867,0.298602478,0.3044687,1.367538092,-0.059444103,0.04868298,0.028108824,0.025867715,0.045443945,0.050077305,0.044687806,1
0.189460326,-0.025392255,0.583228139,0.275345405,1.686524953,0.232567334,0.04693555,0.03185969,0.027935551,0.048456635,0.051301016,0.04110961,1
1.328745111,0.960481008,0.419428566,0.334041088,1.209980247,-0.172027324,0.091820784,0.0241445,0.024400344,0.032716874,0.037616881,0.039824616,1
0.802365289,0.817939611,0.468645689,0.269644733,1.324714082,-0.101548655,0.08310731,0.0347349,0.027778512,0.038793735,0.043039176,0.041231056,1
0.014715113,0.39403601,0.391604303,-0.125293887,1.414162502,0.316380585,0.043543983,0.03863063,0.030195884,0.039576147,0.044655943,0.038897301,1
0.184859305,0.201737856,0.16235195,0.478718996,1.034332563,0.080184904,0.038910616,0.02591807,0.026397781,0.045565497,0.051033434,0.047634021,1
0.485752248,0.584921225,0.372963362,0.149186704,1.297132121,0.027319635,0.043668225,0.028828265,0.0238365,0.03175933,0.038038302,0.039698866,1
1.059391369,1.017232115,0.449339849,0.335654359,1.415445459,-0.119584308,0.12684533,0.034423724,0.025397146,0.036119074,0.041618422,0.047201695,1
-0.011820076,0.116869652,0.462136851,-0.143684472,1.597542346,0.262612753,0.027222145,0.024810273,0.022224195,0.021900652,0.026942487,0.031144823,1
1.20576818,0.792337102,0.287635989,0.308217938,0.947199763,-0.329620044,0.20194744,0.04091227,0.033504434,0.065955974,0.07270305,0.089,1
1.238361991,0.725418772,0.539595698,0.095164358,0.481288112,-0.293583931,0.05959363,0.033551726,0.029553408,0.030066133,0.034344761,0.047201695,1
0.238689832,0.462641622,0.410277512,0.065993877,1.263584473,0.040476613,0.06214154,0.031980574,0.031788353,0.06010435,0.066146572,0.06080296,1
0.705657506,0.893018315,0.730704201,0.365349563,2.060426733,0.302599271,0.28250396,0.06115767,0.04567105,0.07733465,0.077998978,0.046097722,1
0.310130226,0.054077579,0.301180102,0.174242236,1.681831904,0.130239516,0.04911074,0.030901967,0.024321234,0.0536501,0.057708868,0.04327817,1
1.379889421,0.583731532,0.5298153,0.129240046,0.576755603,0.588495077,0.10321147,0.026939258,0.026589455,0.044798315,0.056085582,0.05375872,1
0.229798372,0.722326607,0.394135307,0.378555162,1.167029135,-0.176473476,0.11714529,0.05130099,0.041766,0.09049141,0.093871106,0.078771822,1
0.218053344,-0.094420666,0.16067222,0.112677447,1.713624628,0.152198654,0.042725418,0.03022561,0.028807916,0.06058727,0.064767852,0.048918299,1
0.332365637,0.806053088,0.32315337,0.855962723,1.025734779,0.139574114,0.053270422,0.04236968,0.027241226,0.025166241,0.032188159,0.036796739,1
0.226077814,0.628657574,0.368850456,0.200309071,1.754513385,0.066644278,0.064030394,0.0361453,0.03226013,0.04579716,0.049374375,0.039698866,1
0.624868605,0.571631544,0.447447083,0.169081893,1.691299649,0.166283752,0.0656067,0.03124734,0.02583,0.04047152,0.045391348,0.04327817,1
0.560994171,0.321458613,0.399581311,0.093490252,1.977090562,0.249228624,0.07774051,0.036844276,0.038750593,0.06767514,0.068419781,0.044687806,1
0.130598631,0.675848232,0.463510786,0.061268944,1.336904755,-0.014645872,0.0372234,0.022515954,0.025303269,0.033251476,0.036071822,0.037536649,1
0.38388893,0.015011789,0.203287227,0.138072904,1.801671498,0.232474665,0.04384364,0.028066589,0.02776277,0.05251377,0.057951821,0.046010868,1
0.087695606,0.198951475,0.081622875,0.588252172,1.23551432,0.13012909,0.037526485,0.028356532,0.022400558,0.025118448,0.032427828,0.036796739,1
1.311576974,0.703239331,0.455717085,0.397337376,1.04575401,-0.260094624,0.14083514,0.041291412,0.03903088,0.04178866,0.044700802,0.050219518,1
0.089248437,0.841148839,0.406836831,0.440686386,1.729997818,0.124328154,0.09685231,0.04060609,0.03625135,0.056570243,0.059777319,0.046097722,1
0.097494565,0.011382431,-0.000917256,0.536540106,1.082135313,0.2634711,0.038918037,0.032554343,0.03186206,0.0493094,0.05405529,0.049040799,1
0.365540166,0.108676123,0.059035233,0.146403395,2.045992673,0.238561575,0.032605547,0.023322463,0.024727363,0.03947178,0.042479287,0.033941125,1
-0.062867154,0.217064616,0.21151249,0.207357122,1.756545155,0.308387755,0.030244688,0.025267262,0.022160372,0.032006115,0.03693011,0.036069378,1
0.131790536,0.371129317,0.410612618,0.144075159,1.623401081,0.203287729,0.037712455,0.03080811,0.02386155,0.033175685,0.037142509,0.038288379,1
0.164112761,0.008457015,0.480417519,-0.008623407,1.51978931,0.144126173,0.08913597,0.15865755,0.17730102,0.15835783,0.111573596,0.033970576,1
1.464811045,0.704056816,0.403618416,0.367067469,0.808519138,-0.359875398,0.08329101,0.026053859,0.02282194,0.030196624,0.037389914,0.044407207,1
0.330725963,0.362744232,0.416078076,0.152345826,1.677977749,0.063327295,0.041471153,0.035260543,0.037266355,0.03754496,0.037758508,0.039698866,1
0.208025268,0.389565569,0.33948217,0.14450794,1.387851409,0.115568018,0.039702117,0.03207787,0.027301775,0.033503704,0.039155136,0.040360872,1
0.976977174,0.654480957,0.327503561,0.344399383,0.962049904,-0.249994387,0.073398486,0.024011342,0.018662,0.0318896,0.041581673,0.052430907,1
-0.006179429,0.412716639,0.407459511,0.080259864,1.564301069,0.220299445,0.038943447,0.02949929,0.027992245,0.03878183,0.042566844,0.04110961,1
0.211380308,-0.015227573,0.114642882,0.14410726,1.113664152,0.162437696,0.041273255,0.034463316,0.028888518,0.034800574,0.042001625,0.044687806,1
0.904843262,0.619181713,0.169836022,0.357396266,1.363661271,0.145382667,0.11537383,0.03310923,0.031281516,0.0595407,0.064653884,0.055605755,1
-0.418772035,2.097288514,0.44164814,-1.714664618,2.987857332,-0.082707506,0.18529472,0.09532857,0.08544066,0.20930657,0.20351708,0.069065187,1
1.793286112,0.633551179,0.333172452,0.269757707,0.338600391,-0.387486845,0.053161833,0.03734731,0.031166283,0.030635664,0.036917866,0.041868843,1
-0.091965094,0.04427963,0.390871341,-0.040178508,1.340178551,0.198794449,0.03278874,0.09544405,0.13996302,0.24493922,0.22263336,0.039698866,1
0.203207514,0.48538839,0.267358709,0.237812927,1.097145948,0.184952563,0.04209311,0.037299912,0.025384175,0.03437437,0.04084776,0.038897301,1
2.029173221,0.784743152,0.503641506,0.314801738,0.634888051,-0.365484032,0.08577468,0.024401287,0.022993196,0.022886226,0.030702163,0.038418745,1
0.985644254,0.554292021,0.384114243,0.247392667,0.778873545,-0.074792358,0.053707942,0.026138242,0.024967179,0.028583588,0.037996629,0.05,1
0.4478043,0.676833367,0.467094994,0.2841391,0.831973664,0.040516934,0.09592153,0.041815083,0.03448276,0.053768218,0.060432516,0.061611687,1
3.347390572,1.622429434,0.822440208,0.592353182,1.540109317,-0.366102443,0.7935985,0.105089076,0.046684373,0.06506904,0.065039144,0.0560803,1
0.231500408,0.277580122,0.355413878,0.210843093,3.780400641,0.41240223,0.05688472,0.036310337,0.034597524,0.063524544,0.062279073,0.031890437,1
0.188640192,-0.067666124,0.349126684,0.249798849,1.980390203,0.116630633,0.053310182,0.031337775,0.03099024,0.051816486,0.053262947,0.04110961,1
0.366789393,-0.104601454,0.133808851,-0.009644092,1.839754472,0.256154971,0.05242702,0.037795655,0.030250954,0.06454226,0.065753058,0.040311289,1
1.621994847,0.755202429,0.463946341,0.444381595,0.698825516,-0.250844418,0.12174524,0.028140856,0.02168679,0.03609946,0.043188782,0.048010416,1
0.230175321,0.073428728,0.174532587,0.252401119,1.541570718,0.180638548,0.037876263,0.024282524,0.0297317,0.054689463,0.058231425,0.046097722,1
0.128350047,0.223408483,0.4641894,-0.028575283,0.977971991,0.15223106,0.032838587,0.046268072,0.06682874,0.08093984,0.067872448,0.039623226,1
0.310832252,0.306555296,0.377677095,0.075671565,1.259022415,0.007348536,0.038262945,0.03170727,0.045118522,0.04322804,0.031267137,0.034655447,1
2.144194088,0.841489358,0.494698246,0.485209093,0.874873422,-0.253474359,0.15236871,0.02571589,0.025639314,0.032077838,0.033823182,0.040607881,1
0.079752181,0.088101537,0.011014184,0.800141935,1.404419335,0.319350983,0.03431832,0.021049552,0.01907737,0.028538894,0.036662322,0.038183766,1
0.144888546,0.34614749,0.411420646,0.037086736,1.141076165,0.103536945,0.036203675,0.021754673,0.025213247,0.03415168,0.038366287,0.038183766,1
0.714452301,0.758950652,0.588926647,0.243087333,1.05921613,-0.036425021,0.04968378,0.03052368,0.029115617,0.02994816,0.034056223,0.036796739,1
0.14765521,0.381923868,0.392750842,-0.00317644,1.234622104,0.200256664,0.033012543,0.025018562,0.02140624,0.036881022,0.045425276,0.046861498,1
0.090614616,0.431748818,0.346227782,0.215610438,1.11769483,0.159542999,0.032344986,0.024042193,0.025025496,0.029970184,0.035307211,0.04110961,1
0.695880142,0.385461049,0.406499192,0.171278301,1.047149473,-0.09002654,0.06341107,0.026515355,0.025677197,0.04529859,0.052904141,0.056035703,1
0.326247208,0.239473988,0.248492326,-0.11331086,0.472255492,0.148514534,0.031379476,0.032166462,0.033385813,0.03284774,0.039743523,0.046754679,1
1.297497139,1.422324007,0.006394705,0.587248565,1.823751028,0.801471634,0.2370486,0.03888887,0.042715527,0.051225763,0.046319482,0.035383612,1
0.276014945,0.309070077,0.126350771,0.246050275,1.053430228,0.243731096,0.031056317,0.020731652,0.019135606,0.028466988,0.036040443,0.038183766,1
0.904472235,1.415972126,0.6584761,0.482955699,1.193225995,-0.188560184,0.4753906,0.09463327,0.047306105,0.06378187,0.065531667,0.072945185,1
0.821887531,0.887128047,0.810857521,0.313035452,1.167845582,-0.245377468,0.35554534,0.086290956,0.05075276,0.08456975,0.093264033,0.12083046,1
0.131367849,0.423695673,0.402458586,0.026639607,1.166502604,0.201632582,0.049186863,0.03621819,0.028999725,0.037575196,0.042049931,0.043185646,1
0.736258518,0.808868201,0.409124955,0.12780368,0.504695378,-0.159707721,0.0954023,0.029728392,0.027872311,0.05989764,0.072224603,0.11646888,1
0.525306128,0.133546435,0.204322328,0.040025841,1.999024971,0.066503171,0.16610843,0.06332214,0.06929695,0.24279463,0.242707981,0.101355809,1
0.129811362,0.26747667,0.361625464,0.087654029,1.083212111,0.179174399,0.048115652,0.031463265,0.030575007,0.045786675,0.047978951,0.045453273,1
0.487552117,0.778164243,0.496774429,0.339052341,1.071848358,-0.195524194,0.13886014,0.05273718,0.051330134,0.07696293,0.07782278,0.076941536,1
0.389850315,0.550571643,0.277741195,0.493965837,1.201481731,0.076178272,0.09304958,0.026821064,0.024873614,0.03640966,0.041641374,0.041868843,1
0.450348608,0.059153065,0.211145275,0.309501943,0.851727234,0.438595163,0.15907027,0.05933654,0.06331372,0.14987735,0.172181839,0.149682998,1
0.311489683,0.734265281,0.349858346,0.350511002,1.352679802,-0.028708342,0.0644003,0.034010433,0.031411916,0.04631628,0.050213408,0.049203658,1
0.46960642,0.601187003,0.403371717,0.499973132,1.315076825,0.134358683,0.08509248,0.033016343,0.027730713,0.04898658,0.054847996,0.049678969,1
0.409942985,0.646140353,0.178360861,0.216534357,0.429733761,-0.189610758,0.07163371,0.02813678,0.03137196,0.0660304,0.076476656,0.098838252,1
1.584045428,0.988762653,0.549267499,0.312256454,1.067540324,-0.249736321,0.16056122,0.036715828,0.028505633,0.036870506,0.042938312,0.047201695,1
0.694451177,0.353938051,0.350033945,0.48849295,1.171443571,0.000535566,0.07474618,0.03322774,0.028575528,0.03971713,0.042764649,0.042638011,1
0.061785625,0.094753984,0.018564918,0.562265805,1.367879782,0.258130236,0.033171207,0.031621553,0.028763453,0.035940286,0.044785391,0.044045431,1
0.300474716,0.297711113,0.318152495,0.218328952,1.171171433,0.121409008,0.040455546,0.026458118,0.027349101,0.037468474,0.041437367,0.042638011,1
1.072735807,0.985888517,0.514574773,0.290606622,2.269118836,0.247530127,0.078786455,0.027773518,0.026701532,0.031010449,0.033893001,0.032557641,1
1.771572729,1.259246832,0.360283235,0.524771221,1.351448691,-0.014474362,0.19078048,0.036546458,0.03145655,0.033983078,0.037809515,0.039051248,1
0.634697427,-0.041287915,0.270205511,0.58029235,1.985289962,0.028645761,0.16065146,0.07004199,0.0852982,0.18588151,0.179185865,0.075802375,1
0.095653346,0.170061531,0.388204516,-0.078459992,1.556450609,0.351157234,0.040774316,0.035241436,0.024511373,0.037127875,0.040786047,0.034655447,1
0.038097525,0.188221163,0.165843253,0.600006786,1.043519448,0.077392559,0.05029774,0.027131168,0.028615631,0.04210061,0.050076822,0.057008771,1
1.249810322,0.706053183,0.530829666,0.184190201,1.090592919,-0.03657646,0.06504403,0.036872655,0.024244282,0.040694278,0.046468403,0.041773197,1
1.16630351,0.395654913,0.400098265,0.214228481,0.845467581,-0.046428837,0.07407308,0.029705182,0.031473897,0.04843893,0.053814904,0.054671748,1
0.226431421,0.169248974,0.226891675,0.181786688,1.527519796,-0.283491668,0.13789378,0.07284742,0.07584148,0.12005469,0.120333242,0.153574086,1
1.22687251,0.522034955,0.264744803,0.504334652,0.423743722,-0.193621038,0.035840854,0.025690008,0.020862222,0.023736905,0.0332768,0.040459857,1
1.532501737,1.003804877,0.375859336,0.256522211,1.159480763,-0.006510011,0.22090043,0.041097336,0.03773809,0.05315439,0.056767253,0.056612719,1
1.795176316,1.175415004,0.593283588,0.531505709,1.355268348,-0.252269923,0.30637422,0.042328473,0.027483962,0.03635912,0.040509644,0.041400483,1
0.551708771,0.178422533,0.269060952,0.239322643,1.625505138,0.330441153,0.05674846,0.031982403,0.03423835,0.05998989,0.063548963,0.049819675,1
0.214651787,0.102895642,0.125472497,0.270865682,1.421868235,0.227310099,0.0280738,0.022921449,0.026605198,0.037302725,0.042387961,0.040311289,1
0.82980922,0.502909742,0.350900554,0.124867628,1.271806814,0.122313181,0.049006484,0.026921054,0.025066562,0.031947535,0.038258135,0.038897301,1
1.086848672,0.932095421,0.127041456,0.078814227,1.966162003,0.391554336,0.053631764,0.03125209,0.029163778,0.033978105,0.033914736,0.032557641,1
0.160088494,0.445992804,0.455148476,0.151566462,1.464754751,0.022475252,0.03731117,0.029343488,0.029240862,0.03780309,0.042485446,0.042638011,1
0.294262606,0.520718678,0.386166857,0.152736566,0.326324686,-0.327659319,0.08151836,0.03291583,0.027345007,0.0485014,0.061548839,0.121840059,1
1.752849941,1.235280137,0.53766312,0.49713236,0.89237616,-0.043530667,0.52114505,0.05827202,0.04079939,0.05704098,0.062499907,0.067742158,1
0.464958853,0.80467971,0.454179921,0.331885144,1.20605794,-0.028863117,0.074218355,0.029635454,0.027236797,0.040061314,0.045550517,0.053254108,1
0.543920318,0.450433179,0.454311706,0.201922785,0.159993621,-0.210778364,0.044181492,0.025875462,0.024893321,0.03021648,0.041849872,0.062433965,1
0.22739506,0.975768692,1.029641356,0.285072499,1.259556432,-0.016477967,0.37273684,0.089983046,0.0579534,0.10990717,0.112555593,0.081123363,1
0.495504349,1.125733915,0.425022192,0.306948724,1.435999041,-0.160429432,0.10237317,0.034632456,0.030666875,0.046505343,0.052470151,0.052630789,1
-0.07973453,0.179842697,0.510301006,-0.129002363,1.855547792,0.19160438,0.035067886,0.036693793,0.032498658,0.029380517,0.032694473,0.031827661,1
0.397105353,0.75418705,0.525354214,0.197285543,0.845575917,-0.081477759,0.06831599,0.045502644,0.027602553,0.042617153,0.050708389,0.05964059,1
0.326170626,0.551344021,0.242293837,0.398680734,1.372824599,0.164541434,0.06913818,0.03323097,0.031908713,0.046975374,0.051099299,0.048270074,1
1.211966581,0.812659171,0.787799827,0.533436148,1.647100829,-0.199434453,0.5610264,0.08703008,0.065565564,0.10955528,0.106923179,0.071693793,1
-0.018822912,0.211234124,0.362923226,0.023149037,1.593226014,0.192316666,0.03454197,0.02858583,0.024046598,0.033294518,0.040905046,0.041036569,1
0.26919842,0.372638994,0.168593431,0.365888952,0.586939586,0.16954945,0.054522883,0.035423648,0.027887335,0.048134882,0.056409067,0.062201286,1
0.666897497,0.803319846,0.461570882,0.183007026,0.926463243,0.109465256,0.05649808,0.0409275,0.041345265,0.033357643,0.037402367,0.045453273,1
0.383879798,0.45848733,0.399998953,0.098792423,1.14619806,0.289313677,0.061495237,0.028042106,0.03175038,0.04951159,0.054988435,0.054561891,1
1.240825754,0.719276854,0.402252866,0.319701982,0.758989468,-0.265622946,0.042916663,0.02538418,0.018732574,0.020749208,0.029384728,0.035468296,1
1.280826262,0.699348491,0.675448222,0.158695546,1.408362588,0.267290221,0.23277588,0.041150596,0.031157067,0.0474251,0.055143033,0.052497619,1
0.82781256,1.845834026,0.586264901,0.331534764,1.319219338,-0.319882447,0.55587447,0.06838159,0.034146637,0.054110445,0.058238128,0.065368188,1
-0.139491321,0.205899317,0.452538383,-0.026659291,1.490875786,0.210520929,0.045126487,0.025531216,0.020294076,0.032181792,0.038083155,0.034655447,1
0.102129023,0.509884947,0.458776481,0.147481592,1.6200269,0.217461511,0.0304157,0.023864826,0.0250556,0.028484138,0.030846828,0.036124784,1
1.800552261,1.166308217,1.125185415,0.415062912,1.528641965,-0.235558409,1.3164415,0.14090946,0.07978689,0.10269262,0.10389092,0.098412398,1
0.179387028,0.032080946,0.366211721,0.418676181,1.362468059,-0.069415604,0.08889856,0.05185628,0.04481741,0.08168132,0.083704411,0.079649231,1
0.334276006,0.366444335,0.397144624,0.151083726,0.547364263,-0.125507179,0.04568832,0.032590684,0.024050705,0.0393624,0.047126083,0.054644304,1
0.10258171,0.291997461,0.075543322,0.414684502,1.351044574,0.205368553,0.041107643,0.02255264,0.025239702,0.03982314,0.04557569,0.044598206,1
0.070168759,0.074491633,0.166246252,0.055074483,1.140538232,0.299323151,0.09021659,0.055023402,0.06670505,0.20856307,0.214744003,0.121210561,1
0.320323883,0.107520109,0.205891834,0.231159713,1.375690454,-0.036454116,0.08981583,0.053456202,0.05709002,0.11290351,0.112348889,0.084380092,1
1.02558732,1.001869483,0.387076197,0.20627575,1.380906718,0.051250247,0.13305946,0.030309878,0.0301315,0.041772034,0.043462668,0.042638011,1
0.620801389,0.582419029,0.280875324,0.225701197,1.246171675,0.22245258,0.06192967,0.026939977,0.027182981,0.044951234,0.050972798,0.047507894,1
0.518910785,0.745182078,0.396630071,0.200312855,1.269489447,-0.01456,0.049788337,0.024559477,0.021653371,0.029379068,0.036455614,0.042638011,1
2.088632874,1.017204696,0.425567977,0.361885955,0.810717789,-0.290074325,0.14805898,0.04232179,0.023157973,0.027001608,0.034730779,0.040607881,1
0.477683012,0.288805734,0.602081291,0.392373194,1.451334992,-0.030421205,0.63880163,0.07193933,0.053568505,0.076303534,0.076605832,0.054644304,1
0.770190499,0.392207834,0.996167252,0.045590839,1.475686979,0.349560895,0.18639642,0.05741693,0.04517435,0.073146224,0.079606625,0.061619802,1
0.548622949,0.475160164,0.37721357,0.190375842,1.546183857,0.079477164,0.1379779,0.122480206,0.13005733,0.095981635,0.066920322,0.049678969,1
0.048964761,0.369473898,0.465291517,-0.237164603,3.012956649,0.080516301,0.031394456,0.030499121,0.03354168,0.06372695,0.063419817,0.031827661,1
0.121097471,-0.025873675,0.092967503,0.190090949,0.591727039,-0.023457268,0.030292809,0.02457726,0.032219734,0.046602324,0.054295022,0.070178344,1
0.524043377,0.645125327,0.24095105,0.419729096,1.38731914,0.200523651,0.07658793,0.038826007,0.035265934,0.056604896,0.058687264,0.049040799,1
0.309145929,0.417615181,0.55948791,0.397261188,1.797447721,0.064609422,0.078111105,0.051715095,0.04131013,0.06418068,0.064142547,0.041868843,1
2.179886902,1.133271439,1.137698323,0.225405678,1.753319568,0.08254622,1.0874896,0.08435308,0.05174833,0.09049997,0.091084388,0.049819675,1
0.396608052,0.479135247,0.361554595,0.46292922,1.256914837,0.020281367,0.07817836,0.036082692,0.03260295,0.04707314,0.051733475,0.055217751,1
0.344337787,0.543179124,0.173660333,0.381187693,0.81362232,0.068150005,0.05428542,0.031900294,0.025975542,0.047277205,0.055690914,0.063513778,1
1.622984566,1.057143191,0.693814945,0.457472837,1.230567053,-0.329561946,0.18902846,0.034437425,0.026010642,0.03548165,0.039322471,0.042011903,1
1.32985753,0.638940159,1.181341921,0.000556475,1.777182865,0.315295872,0.4640586,0.080533944,0.06048077,0.10422075,0.107353601,0.066219333,1
1.267147962,0.618853526,0.438484743,0.118743078,0.444890998,-0.184845516,0.05165451,0.029385895,0.020581765,0.029845044,0.036719424,0.047434165,1
0.412021878,0.786081582,0.274534745,0.133657958,1.580279695,-0.013683841,0.07842036,0.037559785,0.03503118,0.05403167,0.059224398,0.061032778,1
0.5838794,0.434891766,0.363409262,0.099900917,0.839623368,-0.056477706,0.04739572,0.032304347,0.030945882,0.0413468,0.048047179,0.047201695,1
0.540347938,0.533614917,0.409740996,0.256019781,0.495542559,0.202334223,0.09150788,0.039477587,0.033148754,0.069269404,0.083874905,0.089627005,1
0.114270146,0.273995715,0.188487037,0.380983476,1.104527032,0.242638078,0.04783117,0.031229671,0.028124444,0.046538245,0.051169552,0.047634021,1
0.344518353,0.696466305,0.43399217,0.338512945,1.258220765,0.039418188,0.090631105,0.03825517,0.034724984,0.05909917,0.063455686,0.057801384,1
0.60726838,0.184785113,0.392181977,-0.045426142,0.804881683,-0.067698683,0.023182755,0.018666811,0.017414887,0.021638513,0.029485559,0.035383612,1
0.28332086,0.373123391,0.121816605,0.372913649,1.118941675,0.139431097,0.045896415,0.0351281,0.032569434,0.03816759,0.040775651,0.045453273,1
1.773395446,1.029668201,0.285278579,0.337964021,1.41328078,-0.264319188,0.32432377,0.038157955,0.030751944,0.048501223,0.05054976,0.04580393,1
0.131471135,0.312745668,0.123838811,0.395705136,1.036613786,0.113362505,0.034377646,0.026907375,0.026022132,0.035375446,0.042072293,0.047634021,1
0.490103763,1.087106731,0.878175866,0.193441016,1.176303632,-0.132959308,0.2703569,0.073485516,0.041232515,0.06850692,0.076880016,0.088588938,1
0.14134776,0.004542318,0.289903097,-0.053029255,1.414076361,0.338551048,0.03257787,0.028632712,0.022549892,0.03045106,0.034329411,0.034655447,1
-0.067312891,0.1944279,0.387420464,0.019261326,1.383428411,0.201516282,0.03816845,0.031830803,0.019382115,0.029985877,0.038687987,0.03959798,1
2.341189841,1.301628914,0.679651521,0.389148095,1.367643506,-0.18072782,0.5336388,0.03722269,0.025446704,0.040667195,0.047237665,0.051613952,1
0.76795575,0.925159466,0.42468183,0.139888547,1.465500219,-0.065441018,0.07804837,0.030292325,0.027880238,0.051017046,0.054354638,0.043416587,1
0.284842637,0.46289947,0.34825535,0.190431065,1.067855469,0.025452523,0.041139722,0.025752738,0.025808075,0.04149233,0.048391872,0.050447993,1
1.799602721,1.662228841,0.850496478,0.53937564,1.481421247,-0.390679122,1.2301644,0.12781198,0.05665953,0.09019005,0.089316302,0.087846457,1
0.084742769,0.563786556,0.69190649,0.518765049,1.409267615,0.004622146,0.095123895,0.04748305,0.040478293,0.054279592,0.054754515,0.050803543,1
0.494657819,1.062392939,0.588064051,0.441149115,1.358416191,-0.152626026,0.18275051,0.05458275,0.03910465,0.0564977,0.062003073,0.062968246,1
0.478518816,0.461269111,0.131701807,0.609126213,1.53973335,0.204349822,0.064297386,0.031431932,0.03857987,0.051116936,0.049215961,0.042520583,1
0.799913692,0.72812545,0.449279817,0.08699818,1.467285054,0.028469166,0.059143897,0.0341897,0.022252494,0.02903435,0.035087009,0.038948684,1
1.992154607,-0.384605987,0.257683142,0.431589192,1.358860954,-0.136564421,0.17198981,0.043416478,0.039443947,0.07446097,0.077670293,0.067416615,1
2.663465982,1.122062897,0.699805547,0.442864061,1.595937567,0.326592666,1.2526296,0.08381974,0.064646296,0.105954126,0.102117552,0.054671748,1
1.454155176,0.987385401,0.481605312,0.333310183,1.419824133,0.219168255,0.106655,0.034487464,0.028803416,0.03738562,0.040384279,0.034655447,1
0.36778637,0.186045239,0.40381691,0.47751739,0.444187578,-0.019455061,0.062308818,0.038321838,0.03218541,0.051542655,0.060340004,0.075471849,1
1.300363077,1.128170264,0.512235927,0.629845108,1.530459515,0.027570554,0.38480476,0.06690089,0.041249424,0.058663774,0.060072935,0.052201533,1
0.507888907,0.345352937,0.3687261,0.228646613,1.763299817,0.015472033,0.041963752,0.020374974,0.018462343,0.025842687,0.036873012,0.040311289,1
0.456323198,0.458168388,0.273725011,0.493981346,1.274493223,0.080550114,0.081455596,0.032338407,0.033017363,0.046523105,0.049265598,0.043931765,1
0.420151646,0.654611095,0.441606733,0.349809834,1.080455826,-0.284600303,0.08308886,0.039047718,0.031278953,0.060251657,0.064220624,0.06105735,1
0.515969957,0.396126167,0.591930617,0.40608718,1.143055925,0.052972384,0.16399305,0.07794412,0.0755132,0.14406295,0.144774767,0.085445889,1
0.905077645,1.026749112,0.876974819,0.309072995,0.847166299,-0.437422142,0.5344395,0.10544899,0.05928235,0.09124204,0.098483738,0.162225152,1
1.95432358,1.004935738,0.807015641,0.102069062,1.799750848,-0.442533253,1.0290071,0.18266222,0.11050748,0.2781109,0.275092655,0.162585362,1
0.086646069,0.196345755,0.125528404,0.236217018,1.892565862,0.010528659,0.08497113,0.051439542,0.054144394,0.13702784,0.135672409,0.068796802,1
1.344321776,1.439032778,0.520676893,0.51789765,1.237880662,-0.255407481,0.24116245,0.05062715,0.02762548,0.03640421,0.039481177,0.042801869,1
-0.175948151,0.066926361,0.419646419,0.044017904,0.635771398,0.601540857,0.0918629,0.058613457,0.06515504,0.22037601,0.232912845,0.128763349,1
0.803720584,1.042713939,0.761030005,0.592850878,1.297558939,-0.13359327,0.22057068,0.06425149,0.03892021,0.057833932,0.060180058,0.055758407,1
0.520269099,0.59233156,0.097029746,0.191439835,2.027923246,0.1984242,0.06323061,0.034115605,0.035859533,0.06074951,0.061034682,0.042520583,1
0.176980871,0.484303763,0.16402342,0.35473913,2.164172097,0.252431914,0.05953601,0.029512748,0.029968852,0.036816757,0.039784602,0.034655447,1
0.6838711,1.010514062,0.756864633,0.194676733,1.741259132,0.312550783,0.4057643,0.08373705,0.054085318,0.090883665,0.095427094,0.064536811,1
1.704026585,0.942367936,0.334116168,0.51528154,0.82168906,-0.02257849,0.25376704,0.047071345,0.03959994,0.043421797,0.052087244,0.063245553,1
1.477167853,0.907004745,1.060549999,1.082780063,1.566764681,-0.193443174,1.0456657,0.20659906,0.12645774,0.22696324,0.221702306,0.088119237,1
0.425988051,-0.022176072,-0.010187075,0.380181411,1.697057368,0.149541309,0.10756784,0.05105569,0.057003412,0.1172119,0.119392884,0.086838931,1
1.270557331,1.288629633,0.780436903,0.365527928,1.400378413,-0.041556142,0.5446082,0.08574506,0.04940175,0.08325732,0.085266759,0.074431176,1
0.522142382,0.509691509,0.430195992,0.188243303,0.71574063,0.027461063,0.063678816,0.03294749,0.032005645,0.04182203,0.05111011,0.058600341,1
-0.085790134,0.275927782,0.138104677,0.47552179,1.607260981,0.058424754,0.047046576,0.04527685,0.047865808,0.058113426,0.05714669,0.046097722,1
